date,city,state,station_id,tmin_C,tmax_C,tavg_C,prcp_mm
16/12/2019,Canberra,ACT,94926,10.6,32,19.4,0
16/12/2019,Darwin,NT,94120,26.9,34.6,30.4,0
16/12/2019,Hobart,TAS,94975,10.1,20,15.4,2
16/12/2019,Melbourne,VIC,94866,9.7,23.1,16.7,0
16/12/2019,Perth,WA,94610,21.3,39.3,28.4,0
16/12/2019,Sydney,NSW,94767,18.8,22.9,19.7,0
17/12/2019,Adelaide,SA,94672,17.4,39.3,32.6,0
17/12/2019,Brisbane,QLD,94578,20,25.4,22.3,0.3
17/12/2019,Canberra,ACT,94926,12.4,32.5,21.6,0
17/12/2019,Darwin,NT,94120,27.2,35.4,30.9,0
17/12/2019,Hobart,TAS,94975,9.1,22.2,17.1,0
17/12/2019,Melbourne,VIC,94866,9.7,30.7,23.1,0
17/12/2019,Perth,WA,94610,17.6,35.6,28.1,0
17/12/2019,Sydney,NSW,94767,16.4,24.8,21.3,0
18/12/2019,Adelaide,SA,94672,28.4,42.4,32.9,0
18/12/2019,Brisbane,QLD,94578,19,25.8,22.2,0
18/12/2019,Canberra,ACT,94926,12.2,36.8,27.1,0
18/12/2019,Darwin,NT,94120,24.6,35.9,30.3,0
18/12/2019,Hobart,TAS,94975,14,26.1,18.8,0
18/12/2019,Melbourne,VIC,94866,13.3,40.9,28.2,0
18/12/2019,Perth,WA,94610,20,35,25.6,0
18/12/2019,Sydney,NSW,94767,18.3,28.5,23.9,0
19/12/2019,Adelaide,SA,94672,21.5,43.9,37.9,0
19/12/2019,Brisbane,QLD,94578,16.7,26.7,22.7,0
19/12/2019,Canberra,ACT,94926,15.9,39.3,24.7,0
19/12/2019,Darwin,NT,94120,26.6,35.6,29.9,0
19/12/2019,Hobart,TAS,94975,15.2,22.3,13.8,0
19/12/2019,Melbourne,VIC,94866,16.7,25.9,19.2,0
19/12/2019,Perth,WA,94610,18.4,24.7,20.7,0
19/12/2019,Sydney,NSW,94767,20.1,42.4,24.7,0
20/12/2019,Adelaide,SA,94672,21.2,42.2,27.1,0.3
20/12/2019,Brisbane,QLD,94578,17.9,27.2,23.3,0
20/12/2019,Canberra,ACT,94926,12.8,39,24.9,0
20/12/2019,Darwin,NT,94120,27.2,35.1,30.7,0
20/12/2019,Hobart,TAS,94975,8.9,32.5,24.9,0
20/12/2019,Melbourne,VIC,94866,11.7,44.6,32.1,0
20/12/2019,Perth,WA,94610,15.8,27.2,21.2,1.8
20/12/2019,Sydney,NSW,94767,19.3,26.6,23.5,0
21/12/2019,Adelaide,SA,94672,15.4,25,17.9,0
21/12/2019,Brisbane,QLD,94578,19.4,28,24.3,0
21/12/2019,Canberra,ACT,94926,14.7,41.1,25.8,0
21/12/2019,Darwin,NT,94120,27.2,34.8,30.4,5.4
21/12/2019,Hobart,TAS,94975,14.9,22.1,15.6,0
21/12/2019,Melbourne,VIC,94866,16.8,20.6,15.3,0
21/12/2019,Perth,WA,94610,14.3,34.9,24.6,0
21/12/2019,Sydney,NSW,94767,21.1,32.5,23.2,0
22/12/2019,Adelaide,SA,94672,12.1,26,22.2,0
22/12/2019,Brisbane,QLD,94578,21,27.5,24.2,0
22/12/2019,Canberra,ACT,94926,13.2,24.9,16.4,0
22/12/2019,Darwin,NT,94120,25.3,36,30.5,0
22/12/2019,Hobart,TAS,94975,11.2,19.7,14.7,0
22/12/2019,Melbourne,VIC,94866,12.1,21.2,15.8,0
22/12/2019,Perth,WA,94610,17.2,29.3,22.1,0
22/12/2019,Sydney,NSW,94767,18.1,21.7,18.9,0
23/12/2019,Adelaide,SA,94672,17.8,29.3,22.1,0
23/12/2019,Brisbane,QLD,94578,22.1,28.7,25.9,0
23/12/2019,Canberra,ACT,94926,8.6,32.4,22.5,0
23/12/2019,Darwin,NT,94120,27.4,35.5,31,0
23/12/2019,Hobart,TAS,94975,11.1,17.4,13.5,0
23/12/2019,Melbourne,VIC,94866,12.6,24,16.8,0
23/12/2019,Perth,WA,94610,15.5,32.3,24.7,0
23/12/2019,Sydney,NSW,94767,16.4,26.5,22.4,0
24/12/2019,Adelaide,SA,94672,14,28,24.1,0
24/12/2019,Brisbane,QLD,94578,22,29.2,24.4,20.8
24/12/2019,Canberra,ACT,94926,16.1,28.8,20.7,0
24/12/2019,Darwin,NT,94120,27.2,36.1,30.4,0
24/12/2019,Hobart,TAS,94975,11.8,20.8,15.6,0
24/12/2019,Melbourne,VIC,94866,13.3,25.9,19.2,0
24/12/2019,Perth,WA,94610,17.8,34.2,26.8,0
24/12/2019,Sydney,NSW,94767,18.3,28,22.6,0
25/12/2019,Adelaide,SA,94672,19.4,32.1,23.8,0
25/12/2019,Brisbane,QLD,94578,21.8,25,23.6,3.8
25/12/2019,Canberra,ACT,94926,15.1,32.2,23.4,0
25/12/2019,Darwin,NT,94120,22.6,35.4,30.9,9.6
25/12/2019,Hobart,TAS,94975,11.7,21.9,16.9,0
25/12/2019,Melbourne,VIC,94866,12.6,31.9,21.7,0
25/12/2019,Perth,WA,94610,21.8,36.7,26.4,0
25/12/2019,Sydney,NSW,94767,19.3,27.9,24.3,0.8
26/12/2019,Adelaide,SA,94672,16.7,34.4,26.1,0
26/12/2019,Brisbane,QLD,94578,21.5,27.8,23.9,0.3
26/12/2019,Canberra,ACT,94926,15.6,35,24.5,0
26/12/2019,Darwin,NT,94120,26.7,35.3,31.4,0
26/12/2019,Hobart,TAS,94975,11.2,22.6,16.6,0
26/12/2019,Melbourne,VIC,94866,15.1,23,17,0
26/12/2019,Perth,WA,94610,18.4,29.4,23.4,0
26/12/2019,Sydney,NSW,94767,20.7,30.2,24.7,0
27/12/2019,Adelaide,SA,94672,21.3,39,29.6,0
27/12/2019,Brisbane,QLD,94578,20.1,26.9,23.3,0.5
27/12/2019,Canberra,ACT,94926,15.3,36.8,26.5,0
27/12/2019,Darwin,NT,94120,30.2,34.2,29.3,0
27/12/2019,Hobart,TAS,94975,9.3,21.9,17.6,0
27/12/2019,Melbourne,VIC,94866,12.3,29.5,23.7,0
27/12/2019,Perth,WA,94610,18.6,29.1,21.7,0
27/12/2019,Sydney,NSW,94767,21.2,29.9,24.5,0
28/12/2019,Adelaide,SA,94672,24.5,35.4,28.1,0
28/12/2019,Brisbane,QLD,94578,20.6,28.3,25.1,0
28/12/2019,Canberra,ACT,94926,17.1,37.7,28.7,0
28/12/2019,Darwin,NT,94120,23.6,33.8,29.3,0.6
28/12/2019,Hobart,TAS,94975,14.6,27.1,18.6,0
28/12/2019,Melbourne,VIC,94866,16.3,31.8,23.6,0
28/12/2019,Perth,WA,94610,12.1,28.7,22.3,0
28/12/2019,Sydney,NSW,94767,20.3,30.7,24.8,0
29/12/2019,Adelaide,SA,94672,21.9,32.2,30.2,0
29/12/2019,Brisbane,QLD,94578,22.4,28.1,25,0
29/12/2019,Canberra,ACT,94926,19.6,36.1,27.6,0
29/12/2019,Darwin,NT,94120,27,34.2,30.7,0.6
29/12/2019,Hobart,TAS,94975,10.7,24.4,18.7,0
29/12/2019,Melbourne,VIC,94866,15.2,35.2,27.3,0
29/12/2019,Perth,WA,94610,14.8,26.9,21.3,0
29/12/2019,Sydney,NSW,94767,20.2,29.5,24.2,0
30/12/2019,Adelaide,SA,94672,17.6,39.9,23.9,0
30/12/2019,Brisbane,QLD,94578,23,29.3,25.1,2
30/12/2019,Canberra,ACT,94926,17.6,39.8,32.2,0
30/12/2019,Darwin,NT,94120,25.3,33.9,29.8,3.6
30/12/2019,Hobart,TAS,94975,13.5,40.8,23.6,0
30/12/2019,Melbourne,VIC,94866,19.5,42.6,26,0
30/12/2019,Perth,WA,94610,13.9,26.2,20.2,0
30/12/2019,Sydney,NSW,94767,19.3,31,25.3,0
31/12/2019,Adelaide,SA,94672,15.9,23.8,18.2,0
31/12/2019,Brisbane,QLD,94578,22.3,28.9,25.4,0.8
31/12/2019,Canberra,ACT,94926,16.7,38,23.7,0.3
31/12/2019,Darwin,NT,94120,25.7,35.1,29.5,0.2
31/12/2019,Hobart,TAS,94975,11.8,23.2,16.9,4.2
31/12/2019,Melbourne,VIC,94866,13.8,22.6,16.1,1.8
31/12/2019,Perth,WA,94610,12.7,30.8,22.4,0
31/12/2019,Sydney,NSW,94767,20.3,40.3,25.2,0
1/01/2020,Adelaide,SA,94672,12,23,19,0
1/01/2020,Brisbane,QLD,94578,23,29.7,25.6,0
1/01/2020,Canberra,ACT,94926,13.6,33.2,20.3,0
1/01/2020,Darwin,NT,94120,23.6,34.4,28.5,5.8
1/01/2020,Hobart,TAS,94975,11.4,24.7,19.5,0
1/01/2020,Melbourne,VIC,94866,9.3,26.3,18.5,0
1/01/2020,Perth,WA,94610,15.3,31.9,23.5,0
1/01/2020,Sydney,NSW,94767,18.5,26.2,22,0
2/01/2020,Adelaide,SA,94672,13.2,26,24.3,0
2/01/2020,Brisbane,QLD,94578,21.9,29.8,25.7,0
2/01/2020,Canberra,ACT,94926,10.7,33.2,22.1,0
2/01/2020,Darwin,NT,94120,25.9,34.5,30.2,3.2
2/01/2020,Hobart,TAS,94975,15.9,24.3,17.7,0
2/01/2020,Melbourne,VIC,94866,10.1,26.4,18.9,0
2/01/2020,Perth,WA,94610,16.4,24.9,19.8,0
2/01/2020,Sydney,NSW,94767,19.1,26.6,23.2,0
3/01/2020,Adelaide,SA,94672,19.2,39.5,29.4,0
3/01/2020,Brisbane,QLD,94578,22,29.6,24.9,0
3/01/2020,Canberra,ACT,94926,15.7,37.8,28,0
3/01/2020,Darwin,NT,94120,26.3,34.7,30.2,0
3/01/2020,Hobart,TAS,94975,14.7,22.1,18.7,0
3/01/2020,Melbourne,VIC,94866,11.4,36.9,27.6,0
3/01/2020,Perth,WA,94610,13,23.2,17.7,0.6
3/01/2020,Sydney,NSW,94767,20.9,30.9,25.7,0
4/01/2020,Adelaide,SA,94672,16.7,25,17.7,4.1
4/01/2020,Brisbane,QLD,94578,20.7,29.8,25.2,0
4/01/2020,Canberra,ACT,94926,19,44,30.8,0
4/01/2020,Darwin,NT,94120,26.6,35,30.4,0
4/01/2020,Hobart,TAS,94975,15.3,28.6,16.6,0
4/01/2020,Melbourne,VIC,94866,18.3,30.2,17.6,0
4/01/2020,Perth,WA,94610,12.4,28.4,19.9,0
4/01/2020,Sydney,NSW,94767,22.1,43.3,29.4,0
5/01/2020,Adelaide,SA,94672,11.7,16.6,15.7,0.5
5/01/2020,Brisbane,QLD,94578,20.4,30.1,25.9,5.3
5/01/2020,Canberra,ACT,94926,14.7,28.2,16.4,0
5/01/2020,Darwin,NT,94120,26.7,34.6,29.5,0
5/01/2020,Hobart,TAS,94975,10.7,22.1,15.3,0
5/01/2020,Melbourne,VIC,94866,12,15.7,13.2,1.6
5/01/2020,Perth,WA,94610,11.6,35.3,25.3,0
5/01/2020,Sydney,NSW,94767,20.8,24.4,21.8,0
6/01/2020,Adelaide,SA,94672,13.3,28,19.9,0
6/01/2020,Brisbane,QLD,94578,22.7,29.2,25.8,0
6/01/2020,Canberra,ACT,94926,14.3,21.2,18.2,0.5
6/01/2020,Darwin,NT,94120,26.3,34.6,28.2,0
6/01/2020,Hobart,TAS,94975,9.4,22.2,17.6,0
6/01/2020,Melbourne,VIC,94866,11.5,17.3,15.2,9
6/01/2020,Perth,WA,94610,13.1,34.8,25.2,0
6/01/2020,Sydney,NSW,94767,19.3,25.2,22.1,0
7/01/2020,Adelaide,SA,94672,15,31.7,24.6,0
7/01/2020,Brisbane,QLD,94578,23,29.5,25.9,0
7/01/2020,Canberra,ACT,94926,15,35,25,0
7/01/2020,Darwin,NT,94120,25.3,34.1,29.2,4.8
7/01/2020,Hobart,TAS,94975,13.2,19.9,16.4,0
7/01/2020,Melbourne,VIC,94866,11.8,19.9,17.7,0.6
7/01/2020,Perth,WA,94610,15.1,32.8,24.4,0
7/01/2020,Sydney,NSW,94767,20,29.6,24.7,1.8
8/01/2020,Adelaide,SA,94672,22.4,34.1,26.9,0
8/01/2020,Brisbane,QLD,94578,22.1,30.6,26.1,0
8/01/2020,Canberra,ACT,94926,16.7,34.9,22.4,0
8/01/2020,Darwin,NT,94120,27.4,32.4,29.8,4.8
8/01/2020,Hobart,TAS,94975,9.7,23.5,17.3,0
8/01/2020,Melbourne,VIC,94866,16,25.9,20.1,0
8/01/2020,Perth,WA,94610,17.4,30.4,23.2,0
8/01/2020,Sydney,NSW,94767,21,24.6,22.2,1.6
9/01/2020,Adelaide,SA,94672,19.3,40.7,30.5,0
9/01/2020,Brisbane,QLD,94578,22.2,30.5,26.6,0
9/01/2020,Canberra,ACT,94926,15.7,24.9,21.1,0
9/01/2020,Darwin,NT,94120,26.8,31.2,27.7,2.6
9/01/2020,Hobart,TAS,94975,11.6,31.6,24.4,0
9/01/2020,Melbourne,VIC,94866,16.3,33.7,27,0
9/01/2020,Perth,WA,94610,17.3,28.7,22.3,0
9/01/2020,Sydney,NSW,94767,20.5,26,23,0
10/01/2020,Adelaide,SA,94672,16.1,25.4,17.6,1
10/01/2020,Brisbane,QLD,94578,24,30,26.8,0.3
10/01/2020,Canberra,ACT,94926,18.3,39.4,28.8,0.3
10/01/2020,Darwin,NT,94120,25.1,27.2,26,36.4
10/01/2020,Hobart,TAS,94975,18.4,29.6,17.1,0
10/01/2020,Melbourne,VIC,94866,19.2,34.1,16.9,0
10/01/2020,Perth,WA,94610,15.8,32.6,24.9,0
10/01/2020,Sydney,NSW,94767,21,31.5,25.6,0
11/01/2020,Adelaide,SA,94672,14.3,22.6,18.1,0
11/01/2020,Brisbane,QLD,94578,22.7,29.8,25.6,15.2
11/01/2020,Canberra,ACT,94926,15.7,30.6,19.1,0
11/01/2020,Darwin,NT,94120,24.6,30.1,27.3,61
11/01/2020,Hobart,TAS,94975,12.6,20.4,15.7,1.6
11/01/2020,Melbourne,VIC,94866,11.4,19.5,14.8,14.4
11/01/2020,Perth,WA,94610,17.6,35.9,26,0
11/01/2020,Sydney,NSW,94767,18.9,22.5,21.2,0.2
12/01/2020,Adelaide,SA,94672,13.2,29.4,20.1,
12/01/2020,Brisbane,QLD,94578,22.7,28.3,24.2,0.3
12/01/2020,Canberra,ACT,94926,14.2,22.1,16,0
12/01/2020,Darwin,NT,94120,25.3,33.9,28.4,0
12/01/2020,Hobart,TAS,94975,12.2,22.4,17,0
12/01/2020,Melbourne,VIC,94866,11.7,21.6,16.1,0.2
12/01/2020,Perth,WA,94610,15.8,34,25.7,0
12/01/2020,Sydney,NSW,94767,19.4,23.3,19.3,0
13/01/2020,Adelaide,SA,94672,15.6,30.8,24.4,
13/01/2020,Brisbane,QLD,94578,22.3,27.7,24.3,0
13/01/2020,Canberra,ACT,94926,10.1,26.6,18.6,
13/01/2020,Darwin,NT,94120,25.3,33.6,28.3,0.4
13/01/2020,Hobart,TAS,94975,10.8,31.3,19.9,0
13/01/2020,Melbourne,VIC,94866,11.1,32.7,24.5,0
13/01/2020,Perth,WA,94610,18,35.2,26.9,0
13/01/2020,Sydney,NSW,94767,17.3,27.1,23,1.2
14/01/2020,Adelaide,SA,94672,18.5,28.4,23.9,0
14/01/2020,Brisbane,QLD,94578,20.4,28.4,24.9,0
14/01/2020,Canberra,ACT,94926,12.7,32.1,22.8,0
14/01/2020,Darwin,NT,94120,25.2,33.6,29.8,4.4
14/01/2020,Hobart,TAS,94975,14,25.1,20.4,0
14/01/2020,Melbourne,VIC,94866,16.2,33.9,26.9,0
14/01/2020,Perth,WA,94610,20.5,35,26.9,0
14/01/2020,Sydney,NSW,94767,19.4,28.5,23.4,0
15/01/2020,Adelaide,SA,94672,17.3,26,20.1,0
15/01/2020,Brisbane,QLD,94578,21.9,27.4,24.6,8.6
15/01/2020,Canberra,ACT,94926,15.3,33.2,23.2,1
15/01/2020,Darwin,NT,94120,26.3,34.8,30.5,1.4
15/01/2020,Hobart,TAS,94975,15.5,30,21.8,0
15/01/2020,Melbourne,VIC,94866,18.8,38.3,22.3,0
15/01/2020,Perth,WA,94610,19.6,34.3,26.5,0
15/01/2020,Sydney,NSW,94767,19.2,28.7,24.8,0
16/01/2020,Adelaide,SA,94672,15.6,24.1,17.8,0
16/01/2020,Brisbane,QLD,94578,22.3,27,24.7,8.6
16/01/2020,Canberra,ACT,94926,15.9,29.3,20.4,4.1
16/01/2020,Darwin,NT,94120,28.7,34.2,30.8,0
16/01/2020,Hobart,TAS,94975,12,15.7,12.8,0.6
16/01/2020,Melbourne,VIC,94866,14.9,19.6,14.9,30.2
16/01/2020,Perth,WA,94610,19.9,36.3,28.3,0
16/01/2020,Sydney,NSW,94767,20.7,28.5,22.3,4
17/01/2020,Adelaide,SA,94672,12.9,23.6,18.2,0
17/01/2020,Brisbane,QLD,94578,23,28.8,24.6,73.9
17/01/2020,Canberra,ACT,94926,16.5,24.8,19.6,0
17/01/2020,Darwin,NT,94120,26.2,31.4,28,0
17/01/2020,Hobart,TAS,94975,9.9,16.5,13.3,4
17/01/2020,Melbourne,VIC,94866,11.6,25.3,17.5,0.8
17/01/2020,Perth,WA,94610,23.3,29.1,24.2,0
17/01/2020,Sydney,NSW,94767,18.1,22.6,20.8,32.6
18/01/2020,Adelaide,SA,94672,13.8,23.8,19.5,0
18/01/2020,Brisbane,QLD,94578,20.8,27.7,24.8,2.3
18/01/2020,Canberra,ACT,94926,16.8,25.3,18.7,0
18/01/2020,Darwin,NT,94120,23.9,34.1,30.4,20.4
18/01/2020,Hobart,TAS,94975,11,19.8,14.8,0
18/01/2020,Melbourne,VIC,94866,11.8,28.8,21.5,0
18/01/2020,Perth,WA,94610,19.9,32.2,24.7,0
18/01/2020,Sydney,NSW,94767,18.2,22.8,20.6,14
19/01/2020,Adelaide,SA,94672,16.6,23.2,18.1,8.9
19/01/2020,Brisbane,QLD,94578,22,29.5,26.9,0.3
19/01/2020,Canberra,ACT,94926,13.6,31.3,22.3,4.3
19/01/2020,Darwin,NT,94120,28.7,31.3,29.1,0.2
19/01/2020,Hobart,TAS,94975,11.1,22.2,16.9,0
19/01/2020,Melbourne,VIC,94866,16.5,29.1,21.6,0
19/01/2020,Perth,WA,94610,16.9,31.3,22.5,0
19/01/2020,Sydney,NSW,94767,18.4,24.9,22.4,3.6
20/01/2020,Adelaide,SA,94672,15.5,20,17.7,0.3
20/01/2020,Brisbane,QLD,94578,25.7,30.3,27.2,0.5
20/01/2020,Canberra,ACT,94926,15.3,27.9,19.6,2.5
20/01/2020,Darwin,NT,94120,24.8,30.2,26.7,26
20/01/2020,Hobart,TAS,94975,12.5,18.1,15.4,0
20/01/2020,Melbourne,VIC,94866,16.7,23.8,16.1,0.4
20/01/2020,Perth,WA,94610,14.5,32.9,23.9,0
20/01/2020,Sydney,NSW,94767,20.1,30,23.7,0
21/01/2020,Adelaide,SA,94672,16.2,26.7,23.6,0
21/01/2020,Brisbane,QLD,94578,25,30.3,26.6,0.8
21/01/2020,Canberra,ACT,94926,14.1,27.6,20.1,0
21/01/2020,Darwin,NT,94120,22.7,29.9,26.4,74.4
21/01/2020,Hobart,TAS,94975,13.1,19.7,15.8,0
21/01/2020,Melbourne,VIC,94866,13.3,24.2,18.2,24.8
21/01/2020,Perth,WA,94610,16.7,26.5,19.9,0
21/01/2020,Sydney,NSW,94767,18.9,30.4,25.1,2.6
22/01/2020,Adelaide,SA,94672,15.7,25.5,18.9,2
22/01/2020,Brisbane,QLD,94578,22.4,31.2,28.1,1.3
22/01/2020,Canberra,ACT,94926,11.8,34.3,28.1,0
22/01/2020,Darwin,NT,94120,23.2,28.4,24.6,87.8
22/01/2020,Hobart,TAS,94975,11.6,30.7,20.7,0
22/01/2020,Melbourne,VIC,94866,13.1,32.5,20.6,0
22/01/2020,Perth,WA,94610,11,25.3,20.8,0
22/01/2020,Sydney,NSW,94767,20.7,32.7,27.6,0
23/01/2020,Adelaide,SA,94672,14.7,20.4,18.1,0.3
23/01/2020,Brisbane,QLD,94578,26,29.1,27.3,0.5
23/01/2020,Canberra,ACT,94926,17.3,34.9,22.4,3.3
23/01/2020,Darwin,NT,94120,22.7,32.8,29.1,54.8
23/01/2020,Hobart,TAS,94975,14.2,21.7,15.2,15
23/01/2020,Melbourne,VIC,94866,12.4,23.6,16,17.8
23/01/2020,Perth,WA,94610,17.5,28.8,22.6,0
23/01/2020,Sydney,NSW,94767,22.4,43.7,32,0
24/01/2020,Adelaide,SA,94672,16.6,22,19.3,0
24/01/2020,Brisbane,QLD,94578,25.8,30.6,27.8,0
24/01/2020,Canberra,ACT,94926,14.8,28.8,22.2,0
24/01/2020,Darwin,NT,94120,27.1,33.2,30,0
24/01/2020,Hobart,TAS,94975,11.3,22,17.9,3.4
24/01/2020,Melbourne,VIC,94866,10.2,24.1,18.2,0.2
24/01/2020,Perth,WA,94610,15.4,33.6,24.3,0
24/01/2020,Sydney,NSW,94767,22.3,26.6,24.1,0
25/01/2020,Adelaide,SA,94672,16.5,24,20.3,0
25/01/2020,Brisbane,QLD,94578,25.7,30.3,26.7,0
25/01/2020,Canberra,ACT,94926,16.4,33.7,25.6,0
25/01/2020,Darwin,NT,94120,28.5,33.2,30.1,0
25/01/2020,Hobart,TAS,94975,14.6,25.6,20.8,0
25/01/2020,Melbourne,VIC,94866,12.4,28,20.1,0
25/01/2020,Perth,WA,94610,14.3,33.9,26.2,0
25/01/2020,Sydney,NSW,94767,21.7,29.4,26.5,1.6
26/01/2020,Adelaide,SA,94672,17,23.6,19.6,0
26/01/2020,Brisbane,QLD,94578,24.6,29.3,26.4,0
26/01/2020,Canberra,ACT,94926,17.1,34.7,24.9,0
26/01/2020,Darwin,NT,94120,28,33.8,30.2,0
26/01/2020,Hobart,TAS,94975,17.2,23.7,17.9,0
26/01/2020,Melbourne,VIC,94866,13,25.2,18.1,0
26/01/2020,Perth,WA,94610,20.4,36.9,28.8,0
26/01/2020,Sydney,NSW,94767,24,37.7,28.4,0.2
27/01/2020,Adelaide,SA,94672,15.1,26.4,19.6,0
27/01/2020,Brisbane,QLD,94578,23.5,30,26.5,1
27/01/2020,Canberra,ACT,94926,14.2,35.9,26.4,0
27/01/2020,Darwin,NT,94120,28.5,33.9,30.3,0
27/01/2020,Hobart,TAS,94975,14.9,23.3,18.1,0
27/01/2020,Melbourne,VIC,94866,10.8,25.1,17,0
27/01/2020,Perth,WA,94610,20.7,40.4,30.7,0
27/01/2020,Sydney,NSW,94767,22,28.4,25.3,0
28/01/2020,Adelaide,SA,94672,13.2,24.2,20.9,0
28/01/2020,Brisbane,QLD,94578,23.4,29.6,26.7,0.3
28/01/2020,Canberra,ACT,94926,20,34.4,23.6,0
28/01/2020,Darwin,NT,94120,29,34,30.7,0
28/01/2020,Hobart,TAS,94975,15.8,26.7,20.5,0
28/01/2020,Melbourne,VIC,94866,11.6,26,19.1,0
28/01/2020,Perth,WA,94610,20.9,36.5,26.4,0
28/01/2020,Sydney,NSW,94767,22.5,30,25.3,0
29/01/2020,Adelaide,SA,94672,14.1,34.7,28.1,0
29/01/2020,Brisbane,QLD,94578,24.6,31.3,27.3,0
29/01/2020,Canberra,ACT,94926,13.3,32,22.3,0
29/01/2020,Darwin,NT,94120,26.4,32.1,29,1.6
29/01/2020,Hobart,TAS,94975,16.5,29.4,23.4,0
29/01/2020,Melbourne,VIC,94866,16,31.6,23.6,0
29/01/2020,Perth,WA,94610,19,27.9,22.7,0
29/01/2020,Sydney,NSW,94767,22.5,27.1,23.9,0
30/01/2020,Adelaide,SA,94672,20.3,42.3,35.5,0
30/01/2020,Brisbane,QLD,94578,24.3,30.3,27,0
30/01/2020,Canberra,ACT,94926,13.4,37.3,27.1,0
30/01/2020,Darwin,NT,94120,22.5,33.3,30,6.2
30/01/2020,Hobart,TAS,94975,17.6,36.6,21.2,0
30/01/2020,Melbourne,VIC,94866,14.9,39.3,31.2,0
30/01/2020,Perth,WA,94610,18.3,25.2,18.8,0.8
30/01/2020,Sydney,NSW,94767,20.3,31.4,26.8,0
31/01/2020,Adelaide,SA,94672,24.2,35.6,26.7,27.9
31/01/2020,Brisbane,QLD,94578,22.9,30,27.2,0.3
31/01/2020,Canberra,ACT,94926,16.8,41.9,33.9,0
31/01/2020,Darwin,NT,94120,27.5,33.4,30.3,6.2
31/01/2020,Hobart,TAS,94975,14.8,41.4,28.3,0
31/01/2020,Melbourne,VIC,94866,20.3,43.6,31.3,0
31/01/2020,Perth,WA,94610,9.2,25.7,19.3,0
31/01/2020,Sydney,NSW,94767,23.5,33.7,28.1,0
1/02/2020,Adelaide,SA,94672,17.5,25.4,18.7,1
1/02/2020,Brisbane,QLD,94578,24.4,30.4,26.7,0
1/02/2020,Canberra,ACT,94926,25.5,42.7,34,0
1/02/2020,Darwin,NT,94120,28.5,33.5,30.4,0
1/02/2020,Hobart,TAS,94975,19.9,20.3,16.1,3.2
1/02/2020,Melbourne,VIC,94866,23,28.8,17.3,2.2
1/02/2020,Perth,WA,94610,13.7,28.9,21.9,0
1/02/2020,Sydney,NSW,94767,24.2,37.6,30.1,0
2/02/2020,Adelaide,SA,94672,18,22.4,19.4,0
2/02/2020,Brisbane,QLD,94578,21.4,31.7,27.6,0
2/02/2020,Canberra,ACT,94926,22.2,33.7,24.2,0
2/02/2020,Darwin,NT,94120,29.2,33.3,30.3,0
2/02/2020,Hobart,TAS,94975,11.3,22.5,14.6,0
2/02/2020,Melbourne,VIC,94866,12.9,24.4,17.4,15.6
2/02/2020,Perth,WA,94610,14.6,35.2,26.7,0
2/02/2020,Sydney,NSW,94767,23.4,26.2,23.1,0
3/02/2020,Adelaide,SA,94672,14.3,22.4,16.7,0
3/02/2020,Brisbane,QLD,94578,23.1,33.1,27.9,23.6
3/02/2020,Canberra,ACT,94926,14.9,29.2,17.9,0
3/02/2020,Darwin,NT,94120,27.8,32.7,30.1,0.2
3/02/2020,Hobart,TAS,94975,9.1,16,11.4,1
3/02/2020,Melbourne,VIC,94866,11.7,18.8,14.3,0
3/02/2020,Perth,WA,94610,18,38.8,30.2,0
3/02/2020,Sydney,NSW,94767,21.1,31.2,22.5,27
4/02/2020,Adelaide,SA,94672,12.3,25.6,18.3,0
4/02/2020,Brisbane,QLD,94578,21,28,23.1,0
4/02/2020,Canberra,ACT,94926,7,25.3,17.2,0
4/02/2020,Darwin,NT,94120,25.7,32.2,29.2,1.2
4/02/2020,Hobart,TAS,94975,7,21.2,15.3,1.2
4/02/2020,Melbourne,VIC,94866,10.7,19.6,14.9,0
4/02/2020,Perth,WA,94610,22.1,43.3,33.4,0
4/02/2020,Sydney,NSW,94767,17.8,24.3,21.1,0.8
5/02/2020,Adelaide,SA,94672,13.9,27.5,19.9,0
5/02/2020,Brisbane,QLD,94578,21.4,25.1,22.3,79.5
5/02/2020,Canberra,ACT,94926,10,29.1,21.4,0
5/02/2020,Darwin,NT,94120,26.2,33,29.2,3.6
5/02/2020,Hobart,TAS,94975,10.6,19.1,14.8,0
5/02/2020,Melbourne,VIC,94866,10.9,20.6,16.6,0
5/02/2020,Perth,WA,94610,25.2,36.4,27.8,0
5/02/2020,Sydney,NSW,94767,18.4,27.6,23.1,0.2
6/02/2020,Adelaide,SA,94672,14.5,31.9,23.9,0
6/02/2020,Brisbane,QLD,94578,19.8,26,22.7,72.4
6/02/2020,Canberra,ACT,94926,15.7,25.4,19.7,0.8
6/02/2020,Darwin,NT,94120,26.6,34.4,30.1,0.2
6/02/2020,Hobart,TAS,94975,13.2,23.3,17.9,0
6/02/2020,Melbourne,VIC,94866,14.4,28.4,20.8,0
6/02/2020,Perth,WA,94610,21,32.6,25.1,0
6/02/2020,Sydney,NSW,94767,19.3,26.2,21.9,2.6
7/02/2020,Adelaide,SA,94672,19.1,29.1,24.7,0
7/02/2020,Brisbane,QLD,94578,21.2,28.5,25.2,1.8
7/02/2020,Canberra,ACT,94926,16.5,23.7,18.8,1.8
